aname,bname
肾性糖尿,口服葡萄糖耐量试验
肝大,血液检查
肝大,皮内试验
肝大,血管造影
肝大,胆道造影
肝大,血清磷脂
肝大,脑磷脂胆固醇絮状试验
肝大,硫酸锌浊度试验
乳糜尿,尿常规
乳糜尿,血液检查
乳糜尿,尿沉渣
乳糜尿,直肠指检
乳糜尿,膀胱镜
乳糜尿,逆行肾盂造影
冠状动脉供血不足,心电图
冠状动脉供血不足,多普勒超声心动图
冠状动脉供血不足,动态心电图（Holter监测）
冠状动脉供血不足,心血管MRI检查
冠状动脉供血不足,冠状动脉造影
肾动脉狭窄,血管紧张素Ⅱ
肾动脉狭窄,放射性核素肾图
肾动脉狭窄,卡托普利肾图试验
肾动脉狭窄,腹部血管杂音
肾动脉狭窄,卡托普利试验
骨裂,钼靶X线检查
骨裂,骨与关节MRI检查
骨裂,骨关节及软组织CT检查
骨裂,静态骨显像
舌咽神经损伤,颅脑CT检查
舌咽神经损伤,颅脑MRI检查
舌咽神经损伤,舌咽神经检查
舌咽神经损伤,颅底片
舌咽神经损伤,病理反射检查
舌咽神经损伤,舌下神经检查
灼痛,皮肤真菌镜检
脊髓缺血,血液电解质检查
脊髓缺血,腰椎穿刺
脊髓缺血,脑脊液病原体检查
女性性早熟,涂片
女性性早熟,游离三碘甲状腺原氨酸
女性性早熟,视野检查
女性性早熟,游离三碘甲状腺原氨酸（FT3）
女性性早熟,地塞米松抑制试验
女性性早熟,血浆17-羟孕酮
女性性早熟,GnRH兴奋试验
女性性早熟,女性性发育自我检查
血管炎,血常规
血管炎,尿常规
血管炎,血管造影
血管炎,血清补体C3
血管炎,血小板计数（PLT）
血管炎,血沉方程K值
血管炎,血清补体C1q
血管炎,血清C1q
血管炎,循环免疫复合物（CIC)
粪类圆线虫病,血常规
粪类圆线虫病,便常规
粪类圆线虫病,胃肠道疾病的超声检查
粪类圆线虫病,胃肠道CT检查
产褥感染,血常规
产褥感染,尿常规
产褥感染,涂片
产褥感染,产后盆底肌肉检查及评估
产褥感染,三合诊
产褥感染,妇科超声检查
产褥感染,双合诊
鼻前庭囊肿,鼻咽部MRI检查
鼻前庭囊肿,鼻部功能检查
内分泌功能亢进,促甲状腺激素释放激素
内分泌功能亢进,促甲状腺激素（TSH）
内分泌功能亢进,雌激素
内分泌功能亢进,葡萄糖抑制生长激素试验
内分泌功能亢进,甲状腺激素抑制试验
腕枪刺状畸形,血常规
腕枪刺状畸形,钼靶X线检查
腕枪刺状畸形,尿常规
肝淀粉样变性,血液检查
肝淀粉样变性,凝血时间
肝淀粉样变性,肝脏超声检查
肝淀粉样变性,肝、胆、脾CT检查
紫癜,血小板凝集功能试验
紫癜,束臂试验
紫癜,血小板ATP释放试验
紫癜,血小板凝集试验（PAgT）
紫癜,血小板纤维蛋白原受体检测
信息成瘾,神经系统检查
信息成瘾,颅脑CT检查
龟头珍珠疹,阴茎检查
龟头珍珠疹,阴茎超声检查
珍珠丘疹,免疫病理检查
枕大神经痛,神经系统检查
枕大神经痛,肌电图
枕大神经痛,颅脑CT检查
枕大神经痛,颈部MRI检查
枕大神经痛,脑脊液的化学检查
小儿咳嗽,钼靶X线检查
小儿咳嗽,儿童支气管镜检查
小儿咳嗽,气道过敏试验
小儿咳嗽,儿童肺功能检查
甲周炎,细菌学检验
甲周炎,真菌培养检查
甲周炎,真菌检查
甲周炎,皮肤斑贴实验
脚气,真菌检查
泪道阻塞,眼科检查
泪道阻塞,泪道探术
泪道阻塞,泪道冲洗
泪道阻塞,泪道检查
继发性痛经,腹腔镜
继发性痛经,子宫输卵管造影
继发性痛经,宫腔镜
妊娠痒疹,皮损
妊娠痒疹,皮疹
妊娠纹,皮肤病的物理检查
早搏,心电图
早搏,脉搏
早搏,动态心电图（Holter监测）
血管神经性水肿,皮损
血管神经性水肿,腹部透视
血管神经性水肿,十二指肠钡餐造影
匐行疹,肺部检查
匐行疹,胸部透视
匐行疹,血液检查
匐行疹,涂片
匐行疹,免疫病理检查
匐行疹,细胞组织化学染色
病理性近视,眼底检查
病理性近视,眼底镜检查法
病理性近视,眼功能检查
病理性近视,裸眼检查法
腰椎间盘突出,肌电图
腰椎间盘突出,拉塞格征
腰椎间盘突出,脊柱活动度
腰椎间盘突出,抬腿试验
腰椎间盘突出,脊柱椎体平扫
腰椎间盘突出,踝反射
腰椎间盘突出,布拉加尔征
腰椎间盘突出,鞠躬试验
腰椎间盘突出,脊柱压痛与叩击痛
腰椎间盘突出,胸腹部垫枕试验
体癣,免疫病理检查
体癣,皮损
体癣,真菌检查
体癣,细胞组织化学染色
体癣,直接涂片检查
聚合性痤疮,浆细胞
聚合性痤疮,真菌组织病理学
腹膜后纤维化,血常规
腹膜后纤维化,尿常规
腹膜后纤维化,血管造影
腹膜后纤维化,静脉尿路造影
脑水肿,血常规
脑水肿,尿常规
脑水肿,便常规
脑水肿,颅脑CT检查
脑水肿,颅脑MRI检查
脑水肿,浅反射检查
脑水肿,角膜反射检查
脑水肿,颅内压监测
乳糜泻,血常规
乳糜泻,便常规
乳糜泻,涂片
乳糜泻,叶酸
乳糜泻,靶形红细胞
女性膀胱颈梗阻,尿常规
女性膀胱颈梗阻,肾功能检查
女性膀胱颈梗阻,直肠指检
女性膀胱颈梗阻,膀胱镜
女性膀胱颈梗阻,阴道触诊
先天性X因子缺乏,凝血酶原时间（PT）
一氧化碳中毒,脑电图检查
一氧化碳中毒,心电图
一氧化碳中毒,血浆游离血红蛋白
一氧化碳中毒,血液碳氧血红蛋白
一氧化碳中毒,叠氮高铁血红蛋白
糖尿病酮症酸中毒,乳酸与丙酮酸比值
糖尿病酮症酸中毒,甘油三酯
糖尿病酮症酸中毒,血清乙酰乙酸
糖尿病酮症酸中毒,血浆酮体
糖尿病酮症酸中毒,尿乙酰乙酸
糖尿病酮症酸中毒,尿β-羟丁酸
糖尿病酮症酸中毒,β-羟丁酸
糖尿病酮症酸中毒,血栓调节蛋白活性
糖尿病酮症酸中毒,血清β―羟基丁酸测定
糖尿病酮症酸中毒,尿酮体试验
神经性头痛,CT检查
神经性头痛,脑脊液神经降压肽
血小板减少性紫癜,血常规
血小板减少性紫癜,凝血时间
血小板减少性紫癜,血小板计数（PLT）
血小板减少性紫癜,出血时间
血小板减少性紫癜,骨髓各系细胞形态学检查
血小板减少性紫癜,抗血小板抗体
血小板减少性紫癜,血小板压积(PCT)
血小板减少性紫癜,抗血小板膜糖蛋白自身抗体
血小板减少性紫癜,血小板平均体积（MPV）
新生儿低体温,胸部平片
新生儿低体温,心电图
新生儿低体温,血液电解质检查
新生儿低体温,肢体血流图
新生儿低体温,新生儿甲状腺功能检查
肾阳虚,肾脏叩诊
肾阳虚,肾脏触诊
盆腔积液,血常规
盆腔积液,尿常规
盆腔积液,腹腔镜
盆腔积液,妇科超声检查
盆腔积液,盆腔和阴道B超
盆腔脓肿,血常规
盆腔脓肿,腹部平片
盆腔脓肿,肛门指检
盆腔脓肿,CT平扫
盆腔脓肿,追踪减影透视
妊娠期急性脂肪肝,血常规
妊娠期急性脂肪肝,CT检查
妊娠期急性脂肪肝,直接胆红素
妊娠期急性脂肪肝,血氨
妊娠期急性脂肪肝,部分凝血活酶时间
营养代谢缺乏,脑电图检查
营养代谢缺乏,颅脑CT检查
营养代谢缺乏,脑多普勒超声（TCD）
营养代谢缺乏,维生素B6
气阴两虚,血常规
气阴两虚,血液检查
气阴两虚,血液电解质检查
