aname,bname
脑发育不良,意识障碍
小儿支气管哮喘,呼吸衰竭
脊髓刃器伤,脓肿
骨病,瘫痪
小儿指甲-髌骨综合征,肾功能衰竭
小儿指甲-髌骨综合征,肾结石
小儿致心律失常性右室心肌病,心律失常
小儿中毒型痢疾,肾功能衰竭
小儿中暑和暑热症,休克
继发性单克隆免疫球蛋白病,低血糖症
血管病,肺栓塞
继发性腹膜炎,休克
继发性腹膜炎,脱水
继发性腹膜炎,贫血
小儿周期性低血钾性麻痹,心力衰竭
脊柱疾病,瘫痪
继发性骨髓纤维化,贫血
小儿周围淋巴结结核,贫血
遗传病,贫血
骨骺点状发育不良,髋关节脱位
继发性红细胞增多症,心绞痛
继发性化脓性腹膜炎,休克
继发性化脓性腹膜炎,脓肿
继发性化脓性腹膜炎,败血症
继发性化脓性腹膜炎,菌血症
继发性化脓性腹膜炎,低钾血症
口腔病,口腔溃疡
小儿珠蛋白生成障碍性贫血,腹水
小儿珠蛋白生成障碍性贫血,肝纤维化
继发性皮肤滤泡中心细胞性淋巴瘤,贫血
小儿猪带绦虫病和囊虫病,脑疝
盆腔疾病,月经不调
小儿注意缺陷障碍,品行障碍
继发性系统性淀粉样变,血管炎
小儿椎管内肿瘤,脑膜炎
继发性粘连性蛛网膜炎,瘫痪
耳病,耳聋
寒冷性红斑,便秘
食管病,便血
寄生虫性关节炎,骨膜炎
黑布拉痒疹,湿疹
月经病,痛经
寄生虫性尿路感染,腹痛
寄生虫性尿路感染,乳糜尿
小儿自身免疫性淋巴细胞增生综合征,溶血性贫血
肛肠病,晕厥
小儿自身免疫性溶血性贫血,脾功能亢进
血压病,心力衰竭
血压病,心肌梗死
小儿纵隔压迫综合征,腹水
小儿阻塞性睡眠呼吸暂停,心律失常
小儿阻塞性睡眠呼吸暂停,呼吸衰竭
家族性地中海热,肾病综合征
小儿柞蚕蛹性脑病综合征,眼球震颤
分娩,腹痛
小汗腺血管错构瘤,腹部肿块
家族性抗维生素D佝偻病,重症肌无力
小颌畸形综合征,肺不张
家族性良性天疱疮,湿疹
寰椎沟环畸形,昏迷
甲亢性心脏病,心绞痛
甲亢性心脏病,心肌梗死
甲亢性心脏病,痛经
会阴疝,腹胀
惠普尔病,低血压
惠普尔病,胸腔积液
惠普尔病,腹水
惠普尔病,腹膜炎
惠普尔病,角膜炎
惠普尔病,低钠血症
小脑幕脑膜瘤,脑膜炎
获得性循环抗凝物质增多症,颅内出血
小脑脑桥角脑膜瘤,脑水肿
肌张力障碍综合征,吞咽困难
甲状旁腺功能减退性心肌病,心力衰竭
积乳囊肿,乳房疼痛
甲状旁腺功能亢进性心肌病,心律失常
甲状旁腺功能亢进性心肌病,心力衰竭
甲状旁腺功能亢进性心肌病,心绞痛
甲状旁腺功能亢进性心肌病,肾功能衰竭
甲状旁腺功能异常伴发的精神障碍,共济失调
基底细胞癌,湿疹
心包内恶性畸胎瘤,心律失常
甲状腺功能减退症,骨质疏松
心包切开术后综合征,缩窄性心包炎
急性横贯性脊髓炎,延髓性麻痹
心包胸腺瘤,心包积液
急性化脓性脑膜炎,脑积水
急性化脓性脑膜炎,脑脓肿
甲状腺功能亢进性心肌病,心力衰竭
心动过速性心肌病,心律失常
痢疾,脱水
甲状腺功能亢进症的肾损害,昏迷
甲状腺功能亢进症的肾损害,腹泻
甲状腺功能亢进症的肾损害,心力衰竭
甲状腺功能亢进症的肾损害,脱水
甲状腺功能亢进症的肾损害,低钾血症
甲状腺功能亢进症的肾损害,肾病综合征
甲状腺功能亢进症的肾损害,低镁血症
甲状腺功能亢进症的肾损害,重症肌无力
心房颤动,心律失常
急性粒细胞缺乏,败血症
贾第虫病,营养不良
心房内折返性心动过速,心力衰竭
急性淋巴细胞白血病,贫血
急性咽炎,脓肿
心肌桥,猝死
心脏乳头样弹性纤维瘤,心绞痛
脊髓分裂症,吞咽困难
脊髓分裂症,瘫痪
脊髓分裂症,脊柱侧弯
心脏脂肪瘤,心律失常
脊椎化脓性骨髓炎,瘫痪
假麦格综合征,腹水
心脏骤停与心肺脑复苏,昏迷
心脏骤停与心肺脑复苏,心律失常
心脏骤停与心肺脑复苏,低血压
心脏骤停与心肺脑复苏,肺不张
心脏骤停与心肺脑复苏,脑水肿
假性肠梗阻,营养不良
糙皮病样皮疹,腹泻
心脏转移瘤,心肌梗死
心脏转移性恶性黑色素瘤,心力衰竭
新生儿Wilson-Mikity综合征,心力衰竭
埃可病毒疹,脑膜炎
高睾酮血症,闭经
新生儿出血症,颅内出血
低氯性碱中毒,低钾血症
新生儿低体温,败血症
肩袖损伤,肌肉萎缩
新生儿低血糖症,休克
角膜基质炎,耳聋
溶血性黄疸,溶血性贫血
新生儿反应低下,休克
结节性甲状腺肿,甲状腺结节
新生儿佝偻病,腹泻
胶质母细胞瘤,脑水肿
新生儿红细胞增多症-高黏滞度综合征,低血糖症
新生儿红细胞增多症-高黏滞度综合征,肾功能衰竭
新生儿红细胞增多症-高黏滞度综合征,低钙血症
细菌性心内膜炎,心力衰竭
颈部火器性异物,败血症
新生儿坏死性小肠结肠炎,败血症
角膜鳞状细胞癌,角膜炎
颈椎半椎体畸形,大便失禁
新生儿急性肾功能衰竭,心律失常
新生儿急性肾功能衰竭,心力衰竭
新生儿急性肾功能衰竭,代谢性酸中毒
新生儿急性肾功能衰竭,低钠血症
新生儿急性肾功能衰竭,低钙血症
脚癣,湿疹
脚癣,丹毒
颈椎间盘突出症,瘫痪
颈椎椎管狭窄症,瘫痪
节段性透明性血管炎,血管炎
新生儿尿布皮炎,败血症
新生儿破伤风,心力衰竭
结肠类癌,营养不良
传导性耳鸣,失眠
新生儿迁延性胆汁淤积性黄疸,败血症
局限性胸膜间皮瘤,肺不张
结肠血管畸形,休克
新生儿青紫,代谢性酸中毒
病理性神经损伤,神经性呕吐
病理性神经损伤,末梢神经炎
结肠血管扩张症,缺铁性贫血
结核性巩膜炎,视网膜脱离
Kartagener综合征,脑积水
开放性气胸,胸腔积液
结核性角膜病变,角膜溃疡
新生儿失血性贫血,贫血
新生儿头颅血肿,休克
新生儿晚期代谢性酸中毒,代谢性酸中毒
新生儿胃穿孔,休克
结节性多动脉炎性巩膜炎,心力衰竭
结节性多动脉炎性巩膜炎,心包炎
新生儿先天性胆道闭锁,贫血
新生儿先天性膈疝,休克
新生儿先天性膈疝,代谢性酸中毒
新生儿先天性膈疝,贫血
包涵囊肿,细菌感染
结节性痒疹,湿疹
新生儿消化道重复症,咯血
新生儿消化道重复症,腹膜炎
新生儿消化道重复症,贫血
新生儿消化道重复症,脊柱裂
外阴包涵囊肿,败血症
新生儿心肌炎,昏迷
新生儿心肌炎,心律失常
新生儿心肌炎,心力衰竭
新生儿心律失常,猝死
老年期抑郁症,闭经
睫状体黑色素瘤,视网膜脱离
老年性昏迷,呼吸衰竭
新生儿休克,代谢性酸中毒
生理性卵巢囊肿,缺铁性贫血
老人腹股沟斜疝,休克
睡眠相位后移综合症,胆结石
新生儿紫癜,颅内出血
近视,营养不良
近视,斜视
近视,视网膜脱离
利斯特菌脑膜炎,流产
卵巢病,急腹症
新型隐球菌性脑膜炎,偏瘫
门静脉高压,上消化道出血
门静脉高压,肝肾综合征
星形病毒胃肠炎,败血症
进行性脂肪营养不良,营养不良
性病相关性胃肠道感染,菌血症
良性淋巴上皮病,眼球突出
颅底凹陷症,脑积水
颅骨骨折,脑脓肿
颅骨骨折,脑膜炎
颅骨骨折,脑脊液鼻漏
颅骨纤维异常增生症,耳聋
胸壁皮下气肿,心力衰竭
颅内低压综合征,意识障碍
颅内高压综合征,意识障碍
颅内高压综合征,上消化道出血
颅内高压综合征,脑疝
胸壁软组织损伤,血胸
甲型副伤寒,心包炎
颅中窝脑膜瘤,脑水肿
旅行者腹泻,菌血症
晶状体异位,视网膜脱离
胸壁深部软组织感染,败血症
精囊恶性肿瘤,尿潴留
胸部阿米巴病,脑脓肿
麻痹性肠梗阻,血尿
沙门氏菌性肺炎,心律失常
胸长神经卡压症,心绞痛
颈部脊髓损伤,瘫痪
急性荨麻疹,休克
颈部开放性损伤,心律失常
颈部开放性损伤,休克
颈部开放性损伤,脓肿
颈部开放性损伤,血胸
颈部开放性损伤,瘫痪
颈部开放性损伤,脑膜炎
胸腹主动脉动脉瘤,腹胀
胸骨骨髓炎,贫血
胸内肾,呼吸衰竭
慢性进行性眼外肌麻痹,吞咽困难
胸内异物,脓胸
颈动脉创伤性栓塞,瘫痪
颈动脉窦综合征,晕厥
新生儿出血性大肠杆菌肠炎,紫癜
胸腺癌,肾病综合征
胸腺类癌,重症肌无力
呼吸道结核病,脓胸
胸腺小细胞癌,重症肌无力
胸椎后纵韧带骨化症,瘫痪
胸椎间盘突出症,瘫痪
颈型颈椎病,耳聋
面瘫,面肌抽搐
产气杆菌肠炎,代谢性酸中毒
嗅沟脑膜瘤,昏迷
嗅觉障碍,嗅觉障碍
空洞型肺结核,脓胸
眩晕,共济失调
鼻结核,鼻出血
浸润型肺结核,脓胸
血管球瘤,营养不良
痉挛性肠梗阻,休克
肺结核瘤,脓胸
男性乳腺癌,乳头溢液
痉挛性脑瘫,尿失禁
肺门淋巴结核,脓胸
静脉血栓形成,肺栓塞
血管性帕金森综合征,心律失常
男性特纳综合征,隐睾
酒精性弱视,共济失调
酒精中毒性神经疾病,心律失常
酒精中毒性神经疾病,心肌梗死
脑室内脑膜瘤,脑积水
金黄色葡萄球菌性肠炎,休克
酒中毒性痴呆,心律失常
酒中毒性痴呆,心肌梗死
血红蛋白C病,脾大
酒中毒性小脑变性,心律失常
酒中毒性小脑变性,心肌梗死
血红蛋白D病,溶血性贫血
血红蛋白E病,溶血性贫血
局灶性节段性肾小球硬化,肾病综合征
局灶性节段性肾小球硬化,营养不良
血红蛋白M病,溶血性贫血
牛带绦虫病,休克
脓毒性休克,肾功能衰竭
血栓性浅静脉炎,败血症
巨大胎儿,产后出血
巨大胎儿,瘫痪
巨大胎儿,颅内出血
巨大胎儿,头皮血肿
诺瓦克病毒性胃肠炎,休克
血小板减少性紫癜,贫血
膀胱尿道异物,腹膜炎
巨乳头性结膜炎,结膜充血
急性肺炎,休克
血小板型假性血管性血友病,鼻出血
继发性肺结核,肺不张
疱疹样脓疱病,肾功能衰竭
巨细胞病毒性葡萄膜炎,视神经萎缩
巨细胞动脉炎性巩膜炎,颈肩痛
寻常狼疮,睑外翻
鼻腔癌,鼻出血
寻常性鱼鳞病,肾功能衰竭
鼻腔囊肿,头痛
绝经后卵巢恶性肿瘤,急腹症
寻常疣,角膜炎
偏执状态,睡眠障碍
绝经后子宫颈癌,贫血
蕈样真菌病,败血症
绝经后子宫内膜癌,贫血
葡萄球菌肺炎,脑膜炎
脱髓鞘,偏瘫
绝经期尿路感染,脓肿
绝经期尿路感染,败血症
绝经期尿路感染,肾结石
葡萄球菌中毒性休克综合征,休克
脐尿管瘘,菌血症
绝经与阿尔茨海默病综合征,痴呆
绝经与心血管疾病,猝死
亚急性联合变性,贫血
军刀综合征,咯血
亚急性皮肤红斑狼疮,网状青斑
亚急性硬化性全脑炎,昏迷
萎缩侧索硬化,营养不良
亚临床甲状腺功能减退症,心绞痛
亚临床甲状腺功能亢进,心律失常
切口疝,便血
烟雾病,肾动脉狭窄
卡氏肺孢子虫肺炎,呼吸衰竭
青霉病,心包炎
延髓性麻痹,营养不良
大汗腺癌,头痛
卡他莫拉菌感染,呼吸衰竭
严重肝病引起获得性凝血因子异常,紫癜
球形肺炎,心律失常
膝关节骨刺,肌肉萎缩
言语障碍,意识障碍
言语障碍,智能障碍
肝气不舒,月经不调
抗菌药中毒性肾病,共济失调
纤维化综合征,肝大
炎性肠病性关节炎相关巩膜炎,球后视神经炎
炎性肠病性关节炎相关巩膜炎,视网膜脱离
炎性乳腺癌,败血症
抗磷脂抗体综合征,痴呆
肛门息肉,贫血
抗体免疫缺陷病,脑膜炎
抗体免疫缺陷病,脾大
抗体免疫缺陷病,贫血
抗体免疫缺陷病,血小板减少性紫癜
儿童白斑,贫血
抗胰蛋白酶缺乏症,呼吸衰竭
炎症后黑变病,疱疹
炎症性肠道疾病及其伴发的葡萄膜炎,心包炎
炎症性肠道疾病及其伴发的葡萄膜炎,肾结石
炎症性肠道疾病及其伴发的葡萄膜炎,贫血
炎症性肠道疾病及其伴发的葡萄膜炎,淀粉样变性
柯萨奇病毒感染,脑膜炎
乳房猪囊尾蚴病,昏迷
乳糜腹,腹痛
科干综合征,头痛
科罗拉多蜱热,脑膜炎
眼部猪囊尾蚴病,视神经萎缩
眼部猪囊尾蚴病,视网膜脱离
化脓性扁桃体炎,败血症
眼底血管样条纹,贫血
眼弓蛔虫病,斜视
黄体萎缩不全,月经不调
咳嗽晕厥综合征,头痛
克里格勒-纳贾尔综合征,昏迷
眼肌麻痹性偏头痛,头痛
乳溢-闭经综合征,闭经
子宫纵隔,流产
眼假组织胞质菌病综合征,视网膜脱离
克里米亚-刚果出血热,休克
弱智,烫伤
空肠、回肠憩室,腹痛
前列腺病,性欲减退
色素失调症,视神经萎缩
上颈椎不稳症,瘫痪
空气栓塞,昏迷
口腔黏膜白斑,口腔溃疡
眼眶骨化纤维瘤,眼球突出
少枝胶质细胞瘤及间变少枝胶质细胞瘤,脱水
口形红细胞增多症,肝大
舌下神经损伤,营养不良
血管性头痛,眩晕
舌咽神经损伤,瘫痪
社会获得性肺炎,呼吸衰竭
社会获得性肺炎,休克
社会获得性肺炎,肺不张
社会获得性肺炎,脑膜炎
浆膜下肌瘤,急腹症
眶内纤维组织细胞瘤,睑外翻
溃疡坏死性口炎,口腔溃疡
眼眶内静脉曲张,视神经萎缩
眼眶脑膜-脑膨出,眼球突出
眼眶脓肿,头痛
神经性肌强直,吞咽困难
神经源性角膜炎,角膜炎
骨淋巴管瘤,乳糜胸
肾盏憩室,肾结石
眼眶血管外皮瘤,眼睑闭合不全
食管源性胸痛,吞咽困难
乙状结肠癌,贫血
眼眶炎性假瘤,结膜充血
内湿,心力衰竭
室管膜肿瘤,脑水肿
蜡样芽孢杆菌食物中毒,腹痛
眼眶脂肪瘤,眼球突出
早孕,流产
眼眶脂肪肉瘤,角膜炎
眼眶转移性肿瘤,眼球内陷
嗜血流感杆菌的皮肤感染,败血症
赖利-戴综合征,脱水
眼颧部褐蓝痣,耳聋
手指屈肌腱鞘炎,指节垫
眼外肌发育不全,上睑下垂
赖氏综合征,脑疝
眼外肌广泛纤维化综合征,眼球震颤
输血后血小板减少性紫癜,颅内出血
斯蒂尔病,消化性溃疡
瘘疮,贫血
厌氧菌肺炎,脓胸
阑尾肿瘤,贫血
特发性股骨头坏死,偏瘫
老年癌症病人的急性感染,败血症
胸椎骨折,瘫痪
特发性面神经瘫痪,上睑下垂
疼痛性眼肌麻痹,低钠血症
老年低温症,代谢性酸中毒
透析性骨关节病,淀粉样变性
老年急性动脉栓塞,休克
老年静脉血栓症,静脉曲张
B疱疹病毒感染,头痛
腰椎椎管狭窄症,腰椎间盘突出
老年挛缩,脊髓性肌萎缩
梅杰综合症,肌肉萎缩
急性肠梗阻,腹痛
药物相关性青光眼,上睑下垂
老年期谵妄,口腔溃疡
外伤性脂肪坏死,血管炎
老年人白细胞减少症和粒细胞缺乏症,败血症
热性荨麻疹,腹泻
老年人膀胱癌,尿潴留
老年人变异型心绞痛,猝死
医用药物中毒所致的精神障碍,精神障碍
手干裂,细菌感染
老年人病态窦房结综合征,猝死
医源性胆管损伤,败血症
老年人播散性血管内凝血,昏迷
无菌性肋软骨炎,脓肿
X联锁鱼鳞病,隐睾
老年人不稳定型心绞痛,猝死
胰高糖素瘤综合征,精神障碍
老年人肠易激综合征,失眠
胰高血糖素瘤,共济失调
胰高血糖素瘤,视神经萎缩
胰高血糖素瘤,眼球震颤
胰高血糖素瘤,痴呆
胰高血糖素瘤,营养不良
胰高血糖素瘤,贫血
手足心热,月经量少
下部附加前根脊髓动脉缺血症候群,瘫痪
老年人垂体瘤,心律失常
中度脂肪肝,肝肾综合征
下颌下间隙感染,败血症
老年人大肠肿瘤,腹膜炎
胰石病,消化性溃疡
先天性白血病,紫癜
老年人代谢性碱中毒,低钾血症
老年人代谢性酸中毒,休克
胰腺囊性纤维性变,营养不良
老年人单纯疱疹病毒性脑炎,昏迷
先天性胆管囊状扩张,腹膜炎
先天性胆管囊状扩张,胆结石
老年人胆囊炎,休克
埃布斯坦综合征,脑脓肿
胰腺真性囊肿,腹水
慢性肝病,肝大
老年人低钙血症,心绞痛
先天性冠状动脉瘘,猝死
老年人低钾血症,肾功能衰竭
移植物抗宿主病,腹泻
老年人低钠血症,昏迷
遗传性对称性色素异常症,色素斑
外向孤独症,失眠
先天性卵巢发育不全,闭经
先天性肾病综合征,腹水
眩晕症,冠状动脉供血不足
老年人多发性骨髓瘤,肾功能衰竭
先天性视网膜劈裂症,斜视
老年人多器官功能衰竭,昏迷
先天性胃壁肌层缺损,休克
先天性血管瘤,贫血
遗传性感觉神经病,吞咽困难
遗传性感觉神经病,角膜溃疡
耳神经痛,神经性耳鸣
老年人非霍奇金恶性淋巴肿瘤,肠套叠
老年人非霍奇金恶性淋巴肿瘤,肾功能衰竭
老年人非霍奇金恶性淋巴肿瘤,尿潴留
老年人非霍奇金恶性淋巴肿瘤,脑水肿
遗传性高尿酸血症,隐睾
先天性跖骨内收畸形,足外翻
老年人肥厚型心肌病,猝死
甲状腺乳头癌,呼吸衰竭
前庭功能紊乱,眩晕
遗传性良性上皮内角化不良,结膜充血
筛窦炎,头痛
遗传性凝血酶原缺乏,肌肉萎缩
老年人肺结核,脓胸
老年人肺结核,气胸
上颌窦炎,头痛
遗传性凝血因子Ⅴ缺乏症,血尿
遗传性凝血因子Ⅶ缺乏,鼻出血
老年人肺脓肿,大咯血
遗传性凝血因子Ⅹ缺乏,肌肉萎缩
老年人肺气肿,呼吸衰竭
老年人肺气肿,肺栓塞
老年人肺气肿,心力衰竭
遗传性凝血因子Ⅺ缺乏,肌肉萎缩
老年人肺栓塞,猝死
肺燥,肺纤维化
小儿食管化学性烧伤,腹膜炎
老年人肺心病,上消化道出血
遗传性铁粒幼细胞性贫血,心律失常
小脑扁桃体下疝畸形,脑积水
肠胃型感冒,腹泻
新生儿低镁血症,心律失常
遗传性椭圆形红细胞增多症,胆结石
新生儿流行性腹泻,败血症
新生儿流行性腹泻,代谢性酸中毒
新生儿流行性腹泻,脱水
新生儿流行性腹泻,贫血
新生儿脓疱疮,脑膜炎
老年人肺炎,心律失常
甲状腺囊肿,吞咽困难
老年人风湿性心脏病,心律失常
老年人风湿性心脏病,心肌梗死
血管神经性水肿,腹泻
酸中毒,糖尿病酮症酸中毒
雅司病,骨膜炎
膀胱囊肿,便秘
咽囊炎,耳聋
遗传性运动失调性多发性神经炎,肌肉萎缩
老年人钙化性瓣膜病,心力衰竭
老年人肝性脑病,肝肾综合征
老年人肝硬化,休克
老年人肝硬化,败血症
老年人肝硬化,腹膜炎
老年人肝硬化,上消化道出血
老年人肝硬化,肝肾综合征
梭形细胞肿瘤,腹痛
乙状结肠造口旁沟疝,休克
眼球运动障碍,斜视
老年人高钙血症,心律失常
老年人高钾血症,心律失常
腰部峡部崩裂和脊椎滑脱,腰椎间盘突出
便秘性结肠炎,结肠粪性穿孔
老年人高钠血症,昏迷
药物导致的肺部疾病,咯血
老年人高渗性非酮症糖尿病昏迷,休克
老年人高血压,心肌梗死
衣原体淋巴肉芽肿,骨膜炎
衣原体淋巴肉芽肿,腹膜炎
衣原体淋巴肉芽肿,脑膜炎
遗传性出血性毛细血管扩张,贫血
透明隔囊肿,头痛
乙状结肠间疝,休克
弗郎西丝菌肺炎,胸腔积液
阴道粒细胞肉瘤,败血症
老年人过敏性紫癜,肾功能衰竭
阴道美丽筒线虫病,头痛
地高辛中毒,心律失常
老年人呼吸性酸中毒,心力衰竭
胃气上逆,消化不良
银屑病关节炎及其伴发的葡萄膜炎,视网膜脱离
老年人急腹症,腹泻
老年人急腹症,腹痛
老年人急腹症,休克
老年人急腹症,急腹症
老年人急腹症,上消化道出血
阴道异物,败血症
阴道异物,腹膜炎
阴道异物,尿瘘
阴道异物,盆腔脓肿
肛乳头瘤,便秘
老年人急性非淋巴细胞白血病,贫血
阴道子宫内膜间质肉瘤,腹胀
老年人急性感染后肾炎,昏迷
阴沟肠杆菌感染,脓肿
老年人急性呼吸窘迫综合征,心律失常
老年人急性呼吸窘迫综合征,呼吸衰竭
老年人急性呼吸窘迫综合征,休克
老年人急性呼吸窘迫综合征,气胸
老年人急性呼吸窘迫综合征,心力衰竭
婴儿青铜综合征,腹水
老年人急性阑尾炎,腹痛
婴幼儿外阴阴道炎,外阴溃疡
老年人急性淋巴细胞白血病,呼吸衰竭
阴茎扭转,尿道下裂
小儿过敏性支气管炎,咳嗽
老年人急性肾功能衰竭,心律失常
老年人急性肾功能衰竭,心力衰竭
老年人急性肾功能衰竭,上消化道出血
老年人急性胰腺炎,心律失常
老年人急性胰腺炎,休克
老年人急性胰腺炎,心力衰竭
老年人急性胰腺炎,急性呼吸窘迫综合征
龟头癌,便秘
小脑梗塞,痴呆
老年人急性左心衰竭,心律失常
老年人急性左心衰竭,休克
老年人急性左心衰竭,肾功能衰竭
幼年型类风湿性关节炎,心包炎
幼年型类风湿性关节炎,腹膜炎
幼年型类风湿性关节炎,贫血
老年人脊髓压迫症,截瘫
慢性病,骨质疏松
原发性肺动脉高压,晕厥
老年人脊髓亚急性联合变性,视神经萎缩
银屑病甲,肾功能衰竭
老年人甲减性心脏病,心肌梗死
原发性卵巢类癌综合征,心力衰竭
老年人甲亢性心脏病,心肌梗死
原发性下肢深静脉瓣膜关闭不全,湿疹
远端肾小管性酸中毒,耳聋
老年人甲状腺功能低下,昏迷
老年人甲状腺功能低下,心律失常
老年人甲状腺功能低下,心力衰竭
老年人甲状腺功能低下,心绞痛
老年人甲状腺功能低下,贫血
隐匿型乳腺癌,胸腔积液
老年人甲状腺功能亢进危象,休克
老年人甲状腺功能亢进症,昏迷
老年人甲状腺功能亢进症,谵妄
老年人甲状腺功能亢进症,腹泻
老年人甲状腺功能亢进症,心律失常
老年人甲状腺功能亢进症,吞咽困难
老年人甲状腺功能亢进症,休克
老年人甲状腺功能亢进症,心绞痛
老年人甲状腺功能亢进症,心肌梗死
老年人甲状腺功能亢进症,贫血
老年人甲状腺功能亢进症,重症肌无力
老年人假膜性小肠结肠炎,休克
心房肥大,肺栓塞
老年人间质性肺炎,呼吸衰竭
婴儿痉挛症,瘫痪
老年人结肠憩室,便秘
真两性畸形,隐睾
心脑血管疾病,心绞痛
老年人结核性脑膜炎,脑疝
婴儿黑矇性痴呆,瘫痪
老年人结节病,咯血
老年人结节病,肺纤维化
老年人结节病,心律失常
老年人结节病,呼吸衰竭
老年人结节病,心力衰竭
枕骨大孔脑膜瘤,延髓性麻痹
婴儿性骨皮质增生症,胸腔积液
老年人酒精性心脏病,心力衰竭
脂蛋白肾小球病,肾功能衰竭
老年人巨幼细胞性贫血,精神障碍
婴儿指趾纤维瘤病,败血症
脂肪栓塞综合征,意识障碍
老年人扩张型心肌病,肺栓塞
直肠内套叠,便秘
老年人类风湿性关节炎,气胸
老年人类风湿性关节炎,类风湿关节炎
老年人类风湿性关节炎,缩窄性心包炎
婴幼儿胃食管反流,缺铁性贫血
直肠膨出,肛裂
老年人流行性感冒,咯血
老年人流行性感冒,心包炎
婴幼儿型内斜视,眼球震颤
植物神经系统肿瘤,贫血
老年人慢性淋巴细胞白血病,贫血
老年人慢性肾盂肾炎,蛋白尿
营养代谢疾病伴发的精神障碍,眼球震颤
智能障碍,痴呆
老年人慢性支气管炎,咳嗽
中老年男子部分性雄激素缺乏综合征,前列腺增生
肾上腺囊肿,肾上腺危象
硬化萎缩苔藓,便秘
中性粒细胞减少症,败血症
老年人泌尿系结石,血尿
老年人泌尿系结石,肾结石
老年人泌尿系结石,膀胱结石
肿瘤性心包炎,缩窄性心包炎
周期性动眼神经麻痹,上睑下垂
老年人免疫性血小板减少性紫癜,贫血
周期性内斜视,斜视
硬脊膜外脓肿,瘫痪
老年人脑出血,肾功能衰竭
腹股沟淋巴结炎,脓肿
硬脑膜动静脉畸形,脊髓缺血
老年人脑栓塞,昏迷
老年人脑栓塞,心力衰竭
老年人脑栓塞,脑疝
老年人脑栓塞,脑水肿
主动脉瓣闭锁不全,心律失常
硬脑膜下脓肿,脑积水
着色杆菌病,败血症
老年人脑血栓形成,脑疝
病理性骨折,昏迷
硬皮症伴发的精神障碍,营养不良
滋养细胞肿瘤,脾大
腹部肿瘤,腹膜炎
足舟骨骨折,休克
热带性肺嗜酸性粒细胞浸润症,心力衰竭
油漆皮炎,便秘
一氧化碳中毒后迟发性脑病,头痛
一氧化碳中毒后迟发性脑病,意识障碍
一氧化碳中毒后迟发性脑病,眩晕
一氧化碳中毒后迟发性脑病,智能障碍
老年人黏液性瓣膜病,晕厥
老年人黏液性瓣膜病,猝死
老年人尿崩症,低钠血症
腹裂,硬肿症
经腹会阴直肠癌根治术后盆底腹膜疝,腹痛
游走性结节性脂膜炎,失眠
睾丸畸胎瘤,精索静脉曲张
老年人期前收缩,心力衰竭
肝海绵状血管瘤,心力衰竭
老年人前列腺癌,贫血
功能性下丘脑性闭经,营养不良
老年人前列腺增生症,尿失禁
右心房与下腔静脉平滑肌瘤,胸腔积液
老年人腔隙性脑梗死,瘫痪
色素性皮肤病,色素斑
老年人缺血性心肌病,猝死
人工流产,完全流产
老年人溶血性贫血,肾功能衰竭
幼年息肉,腹泻
肾小管间质性肾炎葡萄膜炎综合征,视网膜脱离
幼年型类天疱疮,败血症
老年人乳腺癌,偏瘫
幼年型粒-单核细胞白血病,湿疹
肠道肿瘤,贫血
老年人上腔静脉受压综合征,吞咽困难
腓总神经损伤,瘫痪
老年人上消化道出血,便血
结节性硬化症,呼吸衰竭
幼年型皮肌炎,肝大
老年人神经症,心律失常
老年人肾癌,贫血
呼吸机相关性肺炎,呼吸衰竭
老年人肾病综合征,肺栓塞
淤滞性紫癜,湿疹
结节病性心肌病,猝死
髋关节滑囊炎,肌肉萎缩
口水强迫症,精神障碍
原发气管支气管肿瘤,肺不张
老年人食管裂孔疝,消化性溃疡
老年人食管裂孔疝,急性胃扩张
Ⅰ型免疫母细胞性淋巴腺病,淀粉样变性
Ⅰ型免疫母细胞性淋巴腺病,重症肌无力
Ⅰ型免疫母细胞性淋巴腺病,肝大
Ⅰ型免疫母细胞性淋巴腺病,血管神经性水肿
老年人室性期前收缩,猝死
白毛舌,口臭
进行性肥厚性间质性神经炎,共济失调
老年人室性心动过速,猝死
口腔干燥综合征,口腔溃疡
焦磷酸钙沉积病,骨质疏松
焦磷酸钙沉积病,甲状旁腺功能亢进
老年人嗜铬细胞瘤危象,心律失常
老年人睡眠呼吸暂停综合征,心律失常
原发性单克隆球蛋白病肾损害,贫血
海绵体血管瘤,贫血
原发性腹膜癌,腹胀
老年人糖尿病,心肌梗死
老年人糖尿病,糖尿病酮症酸中毒
原发性高血压,心律失常
原发性高血压,心力衰竭
散发性脑炎伴发的精神障碍,意识障碍
老年人糖尿病乳酸性中毒,休克
老年人糖尿病肾病,昏迷
老年人糖尿病性心脏病,猝死
原发性巨球蛋白血症,肾病综合征
原发性卵巢绒癌,腹水
腹膜后脂肪瘤,腹胀
原发性慢性闭角型青光眼,视神经萎缩
老年人特发性肺纤维化,咯血
老年人特发性肺纤维化,呼吸衰竭
原发性脾淋巴瘤,休克
急性假膜型念珠菌口炎,口腔溃疡
老年人脱水,休克
原发性乳腺淋巴瘤,乳房肿块
老年人胃癌,腹痛
原发性肾上腺皮质功能减退症,休克
胫腓下联合前部分离,肺不张
老年人胃食管反流病,上消化道出血
老年人胃食管反流病,消化性溃疡
老年人稳定型心绞痛,心力衰竭
老年人无症状性心肌缺血,猝死
